comarca,nome_area_acao,ano_ref,Distribuidos_ano,Baixados_ano,Pendentes_ano,Taxa_Cong_anual (%)
NERÓPOLIS,fazenda publica mista,2024,232,509,210,29.21
NERÓPOLIS,infancia e juventude civel,2024,27,53,15,22.06
NERÓPOLIS,infancia e juventude infracional,2024,32,67,14,17.28
NERÓPOLIS,juizado especial civel,2024,380,862,209,19.51
NERÓPOLIS,juizado especial criminal,2024,144,250,89,26.25
NERÓPOLIS,juizado especial fazenda publica,2024,91,91,81,47.09
NIQUELÂNDIA,civel,2024,1363,1253,1067,45.99
NIQUELÂNDIA,criminal,2024,638,690,449,39.42
NIQUELÂNDIA,execucao penal,2024,136,153,102,40.0
NIQUELÂNDIA,familia - interior,2024,404,774,241,23.74
NIQUELÂNDIA,fazenda publica mista,2024,811,1655,680,29.12
NIQUELÂNDIA,infancia e juventude civel,2024,41,40,26,39.39
NIQUELÂNDIA,infancia e juventude infracional,2024,57,71,43,37.72
NIQUELÂNDIA,juizado especial civel,2024,813,541,586,52.0
NIQUELÂNDIA,juizado especial criminal,2024,142,168,106,38.69
NIQUELÂNDIA,juizado especial fazenda publica,2024,240,104,224,68.29
NOVA CRIXÁS,civel,2024,320,366,275,42.9
NOVA CRIXÁS,criminal,2024,521,422,397,48.47
NOVA CRIXÁS,execucao penal,2024,29,24,29,54.72
NOVA CRIXÁS,familia - interior,2024,233,255,168,39.72
NOVA CRIXÁS,fazenda publica mista,2024,665,769,629,44.99
NOVA CRIXÁS,infancia e juventude civel,2024,15,9,11,55.0
NOVA CRIXÁS,infancia e juventude infracional,2024,15,6,15,71.43
NOVA CRIXÁS,juizado especial civel,2024,235,302,145,32.44
NOVA CRIXÁS,juizado especial criminal,2024,100,40,97,70.8
NOVA CRIXÁS,juizado especial fazenda publica,2024,80,17,77,81.91
NOVO GAMA,civel,2024,1173,1086,949,46.63
NOVO GAMA,criminal,2024,1578,2091,648,23.66
NOVO GAMA,execucao penal,2024,369,421,311,42.49
NOVO GAMA,familia - interior,2024,960,812,610,42.9
NOVO GAMA,fazenda publica mista,2024,165,820,81,8.99
NOVO GAMA,infancia e juventude civel,2024,74,54,44,44.9
NOVO GAMA,infancia e juventude infracional,2024,71,57,54,48.65
NOVO GAMA,juizado especial civel,2024,1175,1313,625,32.25
NOVO GAMA,juizado especial criminal,2024,443,338,318,48.48
NOVO GAMA,juizado especial fazenda publica,2024,155,153,111,42.05
ORIZONA,civel,2024,282,257,234,47.66
ORIZONA,criminal,2024,199,209,142,40.46
ORIZONA,execucao penal,2024,62,55,49,47.12
ORIZONA,familia - interior,2024,152,220,77,25.93
ORIZONA,fazenda publica mista,2024,328,508,276,35.2
ORIZONA,infancia e juventude civel,2024,16,17,12,41.38
ORIZONA,infancia e juventude infracional,2024,10,16,6,27.27
ORIZONA,juizado especial civel,2024,223,236,174,42.44
ORIZONA,juizado especial criminal,2024,32,18,31,63.27
ORIZONA,juizado especial fazenda publica,2024,20,28,17,37.78
PADRE BERNARDO,civel,2024,543,304,432,58.7
PADRE BERNARDO,criminal,2024,854,791,475,37.52
PADRE BERNARDO,execucao penal,2024,79,62,76,55.07
PADRE BERNARDO,familia - interior,2024,471,505,241,32.31
PADRE BERNARDO,fazenda publica mista,2024,544,643,491,43.3
PADRE BERNARDO,infancia e juventude civel,2024,34,20,25,55.56
PADRE BERNARDO,infancia e juventude infracional,2024,38,24,29,54.72
PADRE BERNARDO,juizado especial civel,2024,256,166,207,55.5
PADRE BERNARDO,juizado especial criminal,2024,215,200,171,46.09
PADRE BERNARDO,juizado especial fazenda publica,2024,198,252,192,43.24
PALMEIRAS DE GOIÁS,civel,2024,640,726,544,42.83
PALMEIRAS DE GOIÁS,criminal,2024,540,632,281,30.78
PALMEIRAS DE GOIÁS,execucao penal,2024,55,40,47,54.02
PALMEIRAS DE GOIÁS,familia - interior,2024,541,703,373,34.67
PALMEIRAS DE GOIÁS,fazenda publica mista,2024,629,727,557,43.38
PALMEIRAS DE GOIÁS,infancia e juventude civel,2024,8,18,4,18.18
PALMEIRAS DE GOIÁS,infancia e juventude infracional,2024,34,27,31,53.45
PALMEIRAS DE GOIÁS,juizado especial civel e criminal,2024,665,544,526,49.16
PALMEIRAS DE GOIÁS,juizado especial fazenda publica,2024,101,131,89,40.45
PARANAIGUARA,civel,2024,171,128,136,51.52
PARANAIGUARA,criminal,2024,148,171,74,30.2
PARANAIGUARA,execucao penal,2024,24,17,22,56.41
PARANAIGUARA,familia - interior,2024,136,129,72,35.82
PARANAIGUARA,fazenda publica mista,2024,166,216,153,41.46
PARANAIGUARA,infancia e juventude civel,2024,2,1,2,66.67
PARANAIGUARA,infancia e juventude infracional,2024,9,6,6,50.0
PARANAIGUARA,juizado especial civel,2024,161,86,119,58.05
PARANAIGUARA,juizado especial criminal,2024,36,39,21,35.0
PARANAIGUARA,juizado especial fazenda publica,2024,17,47,16,25.4
PARAÚNA,civel,2024,278,305,224,42.34
PARAÚNA,criminal,2024,252,331,139,29.57
PARAÚNA,execucao penal,2024,42,50,41,45.05
PARAÚNA,familia - interior,2024,180,252,92,26.74
PARAÚNA,fazenda publica mista,2024,263,384,229,37.36
PARAÚNA,infancia e juventude civel,2024,4,4,2,33.33
PARAÚNA,infancia e juventude infracional,2024,10,29,5,14.71
PARAÚNA,juizado especial civel,2024,228,216,174,44.62
PARAÚNA,juizado especial criminal,2024,60,111,32,22.38
PARAÚNA,juizado especial fazenda publica,2024,59,57,59,50.86
PARAÚNA,preprocessual,2024,40,44,3,6.38
PETROLINA DE GOIÁS,civel,2024,138,124,107,46.32
PETROLINA DE GOIÁS,criminal,2024,230,206,167,44.77
PETROLINA DE GOIÁS,execucao penal,2024,47,32,44,57.89
PETROLINA DE GOIÁS,familia - interior,2024,116,107,90,45.69
PETROLINA DE GOIÁS,fazenda publica mista,2024,171,202,158,43.89
PETROLINA DE GOIÁS,infancia e juventude civel,2024,2,8,2,20.0
PETROLINA DE GOIÁS,infancia e juventude infracional,2024,14,14,13,48.15
PETROLINA DE GOIÁS,juizado especial civel,2024,102,99,80,44.69
PETROLINA DE GOIÁS,juizado especial criminal,2024,117,112,93,45.37
PETROLINA DE GOIÁS,juizado especial fazenda publica,2024,29,57,25,30.49
PIRACANJUBA,civel,2024,422,419,321,43.38
PIRACANJUBA,criminal,2024,557,788,281,26.29
PIRACANJUBA,execucao penal,2024,137,82,133,61.86
PIRACANJUBA,familia - interior,2024,287,311,201,39.26
PIRACANJUBA,fazenda publica mista,2024,315,569,242,29.84
PIRACANJUBA,infancia e juventude civel,2024,28,42,17,28.81
PIRACANJUBA,infancia e juventude infracional,2024,20,22,12,35.29
PIRACANJUBA,juizado especial civel,2024,627,500,429,46.18
PIRACANJUBA,juizado especial criminal,2024,170,169,49,22.48
PIRACANJUBA,juizado especial fazenda publica,2024,85,122,82,40.2
PIRANHAS,civel,2024,236,204,184,47.42
PIRANHAS,criminal,2024,262,203,173,46.01
PIRANHAS,execucao penal,2024,30,30,28,48.28
PIRANHAS,familia - interior,2024,213,229,133,36.74
PIRANHAS,fazenda publica mista,2024,635,793,536,40.33
PIRANHAS,infancia e juventude civel,2024,12,10,9,47.37
PIRANHAS,infancia e juventude infracional,2024,13,1,13,92.86
PIRANHAS,juizado especial civel,2024,238,162,182,52.91
PIRANHAS,juizado especial criminal,2024,61,35,47,57.32
PIRANHAS,juizado especial fazenda publica,2024,50,57,49,46.23
PIRENÓPOLIS,civel,2024,372,475,286,37.58
PIRENÓPOLIS,criminal,2024,476,816,232,22.14
PIRENÓPOLIS,execucao penal,2024,60,134,53,28.34
PIRENÓPOLIS,familia - interior,2024,334,570,207,26.64
PIRENÓPOLIS,fazenda publica mista,2024,403,714,319,30.88
PIRENÓPOLIS,infancia e juventude civel,2024,15,18,12,40.0
PIRENÓPOLIS,infancia e juventude infracional,2024,56,54,35,39.33
PIRENÓPOLIS,juizado especial civel,2024,762,1129,503,30.82
PIRENÓPOLIS,juizado especial criminal,2024,609,555,501,47.44
PIRENÓPOLIS,juizado especial fazenda publica,2024,80,173,72,29.39
PIRENÓPOLIS,preprocessual,2024,20,6,14,70.0
PIRES DO RIO,civel,2024,788,462,669,59.15
PIRES DO RIO,criminal,2024,868,811,451,35.74
PIRES DO RIO,execucao penal,2024,146,135,133,49.63
PIRES DO RIO,familia - interior,2024,402,536,206,27.76
PIRES DO RIO,fazenda publica mista,2024,671,905,483,34.8
PIRES DO RIO,infancia e juventude civel,2024,25,45,16,26.23
PIRES DO RIO,infancia e juventude infracional,2024,45,56,18,24.32
PIRES DO RIO,juizado especial civel,2024,729,748,454,37.77
PIRES DO RIO,juizado especial criminal,2024,153,233,51,17.96
PIRES DO RIO,juizado especial fazenda publica,2024,412,565,309,35.35
PIRES DO RIO,preprocessual,2024,118,144,1,0.69
PLANALTINA,civel,2024,1588,1413,1290,47.72
PLANALTINA,criminal,2024,1967,2328,1030,30.67
PLANALTINA,execucao penal,2024,416,603,357,37.19
PLANALTINA,familia - interior,2024,899,923,499,35.09
PLANALTINA,fazenda publica mista,2024,574,1127,531,32.03
PLANALTINA,infancia e juventude civel,2024,38,50,28,35.9
PLANALTINA,infancia e juventude infracional,2024,82,126,50,28.41
PLANALTINA,juizado especial civel e criminal,2024,1804,1453,1413,49.3
PLANALTINA,juizado especial fazenda publica,2024,504,564,493,46.64
PONTALINA,civel,2024,455,361,384,51.54
PONTALINA,criminal,2024,483,647,302,31.82
PONTALINA,execucao penal,2024,66,45,65,59.09
PONTALINA,familia - interior,2024,416,419,306,42.21
PONTALINA,fazenda publica mista,2024,314,480,246,33.88
PONTALINA,infancia e juventude civel,2024,11,4,10,71.43
PONTALINA,infancia e juventude infracional,2024,16,30,11,26.83
PONTALINA,juizado especial civel,2024,243,225,152,40.32
PONTALINA,juizado especial criminal,2024,270,266,132,33.17
PONTALINA,juizado especial fazenda publica,2024,35,36,28,43.75
PORANGATU,civel,2024,1589,1261,1321,51.16
PORANGATU,criminal,2024,1089,1207,703,36.81
PORANGATU,execucao penal,2024,287,124,258,67.54
PORANGATU,familia - interior,2024,510,866,278,24.3
PORANGATU,fazenda publica mista,2024,1269,2849,1006,26.1
PORANGATU,fazenda publica mista  execucao fiscal,2024,53,278,46,14.2
PORANGATU,infancia e juventude civel,2024,26,17,16,48.48
PORANGATU,infancia e juventude infracional,2024,87,72,40,35.71
PORANGATU,juizado especial civel,2024,1735,1616,921,36.3
PORANGATU,juizado especial criminal,2024,406,249,225,47.47
PORANGATU,juizado especial fazenda publica,2024,211,282,199,41.37
PORANGATU,preprocessual,2024,1625,2043,224,9.88
POSSE,civel,2024,633,608,494,44.83
POSSE,criminal,2024,915,768,589,43.4
POSSE,execucao penal,2024,94,52,91,63.64
POSSE,familia - interior,2024,348,343,214,38.42
POSSE,fazenda publica mista,2024,845,644,747,53.7
POSSE,infancia e juventude civel,2024,28,28,10,26.32
POSSE,infancia e juventude infracional,2024,32,29,22,43.14
POSSE,juizado especial civel,2024,505,467,372,44.34
POSSE,juizado especial criminal,2024,190,136,149,52.28
POSSE,juizado especial fazenda publica,2024,110,125,95,43.18
QUIRINÓPOLIS,civel,2024,2752,2192,2482,53.1
QUIRINÓPOLIS,criminal,2024,1127,1192,552,31.65
QUIRINÓPOLIS,execucao penal,2024,207,225,168,42.75
QUIRINÓPOLIS,familia - interior,2024,916,1361,606,30.81
QUIRINÓPOLIS,fazenda publica mista,2024,820,1194,787,39.73
QUIRINÓPOLIS,infancia e juventude civel,2024,88,134,39,22.54
QUIRINÓPOLIS,infancia e juventude infracional,2024,56,65,15,18.75
QUIRINÓPOLIS,juizado especial civel,2024,1854,1716,1058,38.14
QUIRINÓPOLIS,juizado especial criminal,2024,244,150,163,52.08
QUIRINÓPOLIS,juizado especial fazenda publica,2024,145,76,139,64.65
RIALMA,civel,2024,439,224,394,63.75
RIALMA,criminal,2024,323,324,217,40.11
RIALMA,execucao penal,2024,48,45,47,51.09
RIALMA,familia - interior,2024,247,351,181,34.02
RIALMA,fazenda publica mista,2024,512,933,421,31.09
RIALMA,infancia e juventude civel,2024,8,15,4,21.05
RIALMA,infancia e juventude infracional,2024,17,13,16,55.17
RIALMA,juizado especial civel,2024,297,296,224,43.08
RIALMA,juizado especial criminal,2024,86,77,67,46.53
RIALMA,juizado especial fazenda publica,2024,89,203,78,27.76
RIO VERDE,criminal,2024,3250,3846,1623,29.68
RIO VERDE,execucao penal,2024,1274,1099,1105,50.14
RIO VERDE,fazenda publica mista,2024,2338,4957,1800,26.64
RIO VERDE,infancia e juventude civel,2024,391,506,189,27.19
RIO VERDE,infancia e juventude infracional,2024,320,333,142,29.89
RIO VERDE,juizado de violencia domestica,2024,2470,2420,1157,32.35
RIO VERDE,juizado especial civel,2024,2912,3273,922,21.98
RIO VERDE,juizado especial civel e criminal,2024,3256,3763,1287,25.49
RIO VERDE,juizado especial criminal,2024,461,508,156,23.49
RIO VERDE,juizado especial fazenda publica,2024,480,672,444,39.78
RIO VERDE,preprocessual,2024,313,360,55,13.25
RIO VERDE,upj civel,2024,6340,5398,4895,47.56
RIO VERDE,upj familia interior,2024,3046,4175,1351,24.45
RUBIATABA,civel,2024,539,426,424,49.88
RUBIATABA,criminal,2024,521,601,385,39.05
RUBIATABA,execucao penal,2024,127,162,117,41.94
RUBIATABA,familia - interior,2024,463,532,357,40.16
RUBIATABA,fazenda publica mista,2024,941,1188,823,40.92
RUBIATABA,infancia e juventude civel,2024,20,17,16,48.48
RUBIATABA,infancia e juventude infracional,2024,43,23,38,62.3
RUBIATABA,juizado especial civel,2024,673,599,345,36.55
RUBIATABA,juizado especial criminal,2024,88,115,55,32.35
RUBIATABA,juizado especial fazenda publica,2024,525,339,453,57.2
SANCLERLÂNDIA,civel,2024,266,201,218,52.03
SANCLERLÂNDIA,criminal,2024,234,282,115,28.97
SANCLERLÂNDIA,execucao penal,2024,64,88,42,32.31
SANCLERLÂNDIA,familia - interior,2024,179,214,132,38.15
SANCLERLÂNDIA,fazenda publica mista,2024,185,320,138,30.13
SANCLERLÂNDIA,infancia e juventude civel,2024,4,7,3,30.0
SANCLERLÂNDIA,infancia e juventude infracional,2024,17,19,15,44.12
SANCLERLÂNDIA,juizado especial civel,2024,405,449,297,39.81
SANCLERLÂNDIA,juizado especial criminal,2024,63,56,42,42.86
SANCLERLÂNDIA,juizado especial fazenda publica,2024,63,82,51,38.35
SANTA CRUZ DE GOIÁS,civel,2024,172,147,146,49.83
SANTA CRUZ DE GOIÁS,criminal,2024,165,164,120,42.25
SANTA CRUZ DE GOIÁS,execucao penal,2024,61,40,59,59.6
SANTA CRUZ DE GOIÁS,familia - interior,2024,121,166,63,27.51
SANTA CRUZ DE GOIÁS,fazenda publica mista,2024,328,396,302,43.27
SANTA CRUZ DE GOIÁS,infancia e juventude civel,2024,12,13,6,31.58
SANTA CRUZ DE GOIÁS,infancia e juventude infracional,2024,10,6,8,57.14
SANTA CRUZ DE GOIÁS,juizado especial civel,2024,109,148,79,34.8
SANTA CRUZ DE GOIÁS,juizado especial criminal,2024,36,39,16,29.09
SANTA CRUZ DE GOIÁS,juizado especial fazenda publica,2024,61,55,46,45.54
SANTA HELENA DE GOIÁS,civel,2024,796,969,583,37.56
SANTA HELENA DE GOIÁS,criminal,2024,918,898,618,40.77
SANTA HELENA DE GOIÁS,execucao penal,2024,113,94,106,53.0
SANTA HELENA DE GOIÁS,familia - interior,2024,461,647,299,31.61
SANTA HELENA DE GOIÁS,fazenda publica mista,2024,196,1788,132,6.88
SANTA HELENA DE GOIÁS,infancia e juventude civel,2024,43,50,19,27.54
SANTA HELENA DE GOIÁS,infancia e juventude infracional,2024,67,80,40,33.33
SANTA HELENA DE GOIÁS,juizado especial civel,2024,1560,1959,693,26.13
SANTA HELENA DE GOIÁS,juizado especial criminal,2024,178,184,85,31.6
SANTA HELENA DE GOIÁS,juizado especial fazenda publica,2024,283,114,266,70.0
SANTA TEREZINHA DE GOIÁS,civel,2024,607,376,556,59.66
SANTA TEREZINHA DE GOIÁS,criminal,2024,254,399,147,26.92
SANTA TEREZINHA DE GOIÁS,execucao penal,2024,23,18,21,53.85
SANTA TEREZINHA DE GOIÁS,familia - interior,2024,139,121,114,48.51
SANTA TEREZINHA DE GOIÁS,fazenda publica mista,2024,252,594,206,25.75
SANTA TEREZINHA DE GOIÁS,infancia e juventude civel,2024,10,8,5,38.46
SANTA TEREZINHA DE GOIÁS,infancia e juventude infracional,2024,7,11,4,26.67
SANTA TEREZINHA DE GOIÁS,juizado especial civel,2024,333,275,246,47.22
SANTA TEREZINHA DE GOIÁS,juizado especial criminal,2024,68,62,48,43.64
SANTA TEREZINHA DE GOIÁS,juizado especial fazenda publica,2024,15,34,13,27.66
SANTO ANTÔNIO DO DESCOBERTO,civel,2024,817,871,547,38.58
SANTO ANTÔNIO DO DESCOBERTO,criminal,2024,1288,1837,874,32.24
SANTO ANTÔNIO DO DESCOBERTO,execucao penal,2024,372,227,351,60.73
SANTO ANTÔNIO DO DESCOBERTO,familia - interior,2024,790,736,532,41.96
SANTO ANTÔNIO DO DESCOBERTO,fazenda publica mista,2024,1662,3367,1433,29.85
SANTO ANTÔNIO DO DESCOBERTO,infancia e juventude civel,2024,59,37,46,55.42
SANTO ANTÔNIO DO DESCOBERTO,infancia e juventude infracional,2024,57,53,29,35.37
SANTO ANTÔNIO DO DESCOBERTO,juizado especial civel,2024,1057,1144,659,36.55
SANTO ANTÔNIO DO DESCOBERTO,juizado especial criminal,2024,303,382,115,23.14
SANTO ANTÔNIO DO DESCOBERTO,juizado especial fazenda publica,2024,294,406,252,38.3
SENADOR CANEDO,civel,2024,3595,3474,3055,46.79
SENADOR CANEDO,criminal,2024,2998,3647,1356,27.1
SENADOR CANEDO,execucao penal,2024,527,284,474,62.53
SENADOR CANEDO,familia - interior,2024,1783,2007,960,32.36
SENADOR CANEDO,fazenda publica mista,2024,472,915,344,27.32
SENADOR CANEDO,fazenda publica mista  execucao fiscal,2024,905,3712,578,13.47
SENADOR CANEDO,infancia e juventude civel,2024,103,81,71,46.71
SENADOR CANEDO,infancia e juventude infracional,2024,85,77,57,42.54
SENADOR CANEDO,juizado especial civel,2024,3130,3298,1993,37.67
SENADOR CANEDO,juizado especial criminal,2024,549,513,453,46.89
SENADOR CANEDO,juizado especial fazenda publica,2024,1249,1242,984,44.2
SENADOR CANEDO,preprocessual,2024,53,50,6,10.71
SERRANÓPOLIS,civel,2024,294,347,212,37.92
SERRANÓPOLIS,criminal,2024,538,520,314,37.65
SERRANÓPOLIS,execucao penal,2024,72,50,50,50.0
SERRANÓPOLIS,familia - interior,2024,251,281,117,29.4
SERRANÓPOLIS,fazenda publica mista,2024,88,366,67,15.47
SERRANÓPOLIS,infancia e juventude civel,2024,17,27,12,30.77
SERRANÓPOLIS,infancia e juventude infracional,2024,26,22,19,46.34
SERRANÓPOLIS,juizado especial civel,2024,211,338,156,31.58
SERRANÓPOLIS,juizado especial criminal,2024,104,58,89,60.54
SERRANÓPOLIS,juizado especial fazenda publica,2024,20,21,19,47.5
SILVÂNIA,civel,2024,723,497,621,55.55
SILVÂNIA,criminal,2024,427,613,343,35.88
SILVÂNIA,execucao penal,2024,74,47,70,59.83
SILVÂNIA,familia - interior,2024,291,444,219,33.03
SILVÂNIA,fazenda publica mista,2024,143,462,99,17.65
SILVÂNIA,infancia e juventude civel,2024,18,16,14,46.67
SILVÂNIA,infancia e juventude infracional,2024,30,33,26,44.07
SILVÂNIA,juizado especial civel,2024,728,839,496,37.15
SILVÂNIA,juizado especial criminal,2024,122,184,108,36.99
SILVÂNIA,juizado especial fazenda publica,2024,266,119,235,66.38
SÃO DOMINGOS,civel,2024,173,311,111,26.3
SÃO DOMINGOS,criminal,2024,250,462,121,20.75
SÃO DOMINGOS,execucao penal,2024,29,57,27,32.14
SÃO DOMINGOS,familia - interior,2024,120,204,73,26.35
SÃO DOMINGOS,fazenda publica mista,2024,258,598,210,25.99
SÃO DOMINGOS,infancia e juventude civel,2024,8,11,6,35.29
SÃO DOMINGOS,infancia e juventude infracional,2024,5,11,2,15.38
SÃO DOMINGOS,juizado especial civel,2024,104,183,62,25.31
SÃO DOMINGOS,juizado especial criminal,2024,33,85,18,17.48
SÃO DOMINGOS,juizado especial fazenda publica,2024,43,59,40,40.4
SÃO LUÍS DE MONTES BELOS,civel,2024,1067,1108,785,41.47
SÃO LUÍS DE MONTES BELOS,criminal,2024,845,703,552,43.98
SÃO LUÍS DE MONTES BELOS,execucao penal,2024,201,160,179,52.8
SÃO LUÍS DE MONTES BELOS,familia - interior,2024,588,582,469,44.62
SÃO LUÍS DE MONTES BELOS,fazenda publica mista,2024,653,977,572,36.93
SÃO LUÍS DE MONTES BELOS,infancia e juventude civel,2024,43,41,19,31.67
SÃO LUÍS DE MONTES BELOS,infancia e juventude infracional,2024,36,80,9,10.11
SÃO LUÍS DE MONTES BELOS,juizado especial civel,2024,1121,1546,686,30.73
SÃO LUÍS DE MONTES BELOS,juizado especial criminal,2024,140,355,102,22.32
SÃO LUÍS DE MONTES BELOS,juizado especial fazenda publica,2024,240,287,229,44.38
SÃO LUÍS DE MONTES BELOS,preprocessual,2024,44,64,0,0.0
SÃO MIGUEL DO ARAGUAIA,civel,2024,1426,505,1332,72.51
SÃO MIGUEL DO ARAGUAIA,criminal,2024,510,785,227,22.43
SÃO MIGUEL DO ARAGUAIA,execucao penal,2024,76,105,67,38.95
SÃO MIGUEL DO ARAGUAIA,familia - interior,2024,193,230,123,34.84
SÃO MIGUEL DO ARAGUAIA,fazenda publica mista,2024,667,1274,564,30.69
SÃO MIGUEL DO ARAGUAIA,infancia e juventude civel,2024,16,18,12,40.0
SÃO MIGUEL DO ARAGUAIA,infancia e juventude infracional,2024,13,14,8,36.36
SÃO MIGUEL DO ARAGUAIA,juizado especial civel,2024,858,1149,454,28.32
SÃO MIGUEL DO ARAGUAIA,juizado especial criminal,2024,75,89,55,38.19
SÃO MIGUEL DO ARAGUAIA,juizado especial fazenda publica,2024,63,68,61,47.29
SÃO SIMÃO,civel,2024,302,322,229,41.56
SÃO SIMÃO,criminal,2024,490,447,249,35.78
SÃO SIMÃO,execucao penal,2024,93,21,85,80.19
SÃO SIMÃO,familia - interior,2024,296,324,176,35.2
SÃO SIMÃO,fazenda publica mista,2024,296,420,267,38.86
SÃO SIMÃO,infancia e juventude civel,2024,11,16,2,11.11
SÃO SIMÃO,infancia e juventude infracional,2024,15,45,9,16.67
SÃO SIMÃO,juizado especial civel,2024,379,378,211,35.82
SÃO SIMÃO,juizado especial criminal,2024,148,181,77,29.84
SÃO SIMÃO,juizado especial fazenda publica,2024,25,36,22,37.93
TAQUARAL DE GOIÁS,civel,2024,204,185,172,48.18
TAQUARAL DE GOIÁS,criminal,2024,153,152,101,39.92
TAQUARAL DE GOIÁS,execucao penal,2024,10,26,10,27.78
TAQUARAL DE GOIÁS,familia - interior,2024,130,199,91,31.38
TAQUARAL DE GOIÁS,fazenda publica mista,2024,280,494,257,34.22
TAQUARAL DE GOIÁS,infancia e juventude civel,2024,7,5,6,54.55
TAQUARAL DE GOIÁS,infancia e juventude infracional,2024,7,9,5,35.71
TAQUARAL DE GOIÁS,juizado especial civel,2024,172,161,110,40.59
TAQUARAL DE GOIÁS,juizado especial criminal,2024,41,36,30,45.45
TAQUARAL DE GOIÁS,juizado especial fazenda publica,2024,28,41,22,34.92
TRIBUNAL DE JUSTIÇA,camara civel,2024,205996,144366,109904,43.22
TRIBUNAL DE JUSTIÇA,camara criminal,2024,35769,33644,11193,24.96
TRIBUNAL DE JUSTIÇA,orgao especial,2024,836,832,600,41.9
TRIBUNAL DE JUSTIÇA,preprocessual,2024,145,0,145,100.0
TRIBUNAL DE JUSTIÇA,secao civel,2024,1973,1815,850,31.89
TRIBUNAL DE JUSTIÇA,secao criminal,2024,1517,1322,814,38.11
TRINDADE,civel,2024,3490,4066,2775,40.56
TRINDADE,criminal,2024,3446,5043,1831,26.64
TRINDADE,execucao penal,2024,588,692,362,34.35
TRINDADE,familia - interior,2024,1880,2665,1126,29.7
TRINDADE,fazenda publica mista,2024,370,800,273,25.44
TRINDADE,fazenda publica mista  execucao fiscal,2024,933,4268,877,17.05
TRINDADE,infancia e juventude civel,2024,113,139,64,31.53
TRINDADE,infancia e juventude infracional,2024,180,197,99,33.45
TRINDADE,juizado especial civel,2024,2763,2872,1384,32.52
TRINDADE,juizado especial criminal,2024,513,692,241,25.83
TRINDADE,juizado especial fazenda publica,2024,417,880,318,26.54
TRINDADE,preprocessual,2024,266,352,38,9.74
TURVÂNIA,civel,2024,185,180,159,46.9
TURVÂNIA,criminal,2024,165,201,113,35.99
TURVÂNIA,execucao penal,2024,24,11,24,68.57
TURVÂNIA,familia - interior,2024,125,182,87,32.34
TURVÂNIA,fazenda publica mista,2024,240,458,229,33.33
TURVÂNIA,fazenda publica mista  execucao fiscal,2024,13,818,13,1.56
TURVÂNIA,infancia e juventude civel,2024,7,7,2,22.22
TURVÂNIA,infancia e juventude infracional,2024,13,10,11,52.38
TURVÂNIA,juizado especial civel,2024,356,309,234,43.09
TURVÂNIA,juizado especial criminal,2024,31,27,31,53.45
TURVÂNIA,juizado especial fazenda publica,2024,21,23,18,43.9
URUANA,civel,2024,260,182,199,52.23
URUANA,criminal,2024,276,219,166,43.12
URUANA,execucao penal,2024,42,28,42,60.0
URUANA,familia - interior,2024,223,278,99,26.26
URUANA,fazenda publica mista,2024,404,476,358,42.93
URUANA,infancia e juventude civel,2024,3,6,1,14.29
URUANA,infancia e juventude infracional,2024,10,9,3,25.0
URUANA,juizado especial civel,2024,240,260,107,29.16
URUANA,juizado especial criminal,2024,63,45,37,45.12
URUANA,juizado especial fazenda publica,2024,57,76,43,36.13
URUAÇU,civel,2024,1154,793,1006,55.92
URUAÇU,criminal,2024,1191,1185,744,38.57
URUAÇU,execucao penal,2024,237,289,194,40.17
URUAÇU,familia - interior,2024,615,690,420,37.84
URUAÇU,fazenda publica mista,2024,584,784,505,39.18
URUAÇU,infancia e juventude civel,2024,35,50,18,26.47
URUAÇU,infancia e juventude infracional,2024,60,51,54,51.43
URUAÇU,juizado especial civel,2024,1316,1186,799,40.25
URUAÇU,juizado especial criminal,2024,398,389,265,40.52
URUAÇU,juizado especial fazenda publica,2024,185,271,169,38.41
VALPARAÍSO DE GOIÁS,civel,2024,3852,2584,3414,56.92
VALPARAÍSO DE GOIÁS,criminal,2024,1456,3856,718,15.7
VALPARAÍSO DE GOIÁS,execucao penal,2024,255,261,213,44.94
VALPARAÍSO DE GOIÁS,familia - interior,2024,2568,2534,1755,40.92
VALPARAÍSO DE GOIÁS,fazenda publica mista,2024,1129,1431,973,40.47
VALPARAÍSO DE GOIÁS,infancia e juventude civel,2024,159,182,99,35.23
VALPARAÍSO DE GOIÁS,infancia e juventude infracional,2024,77,99,46,31.72
VALPARAÍSO DE GOIÁS,juizado de violencia domestica,2024,1132,241,999,80.56
VALPARAÍSO DE GOIÁS,juizado especial civel,2024,3877,5095,2073,28.92
VALPARAÍSO DE GOIÁS,juizado especial criminal,2024,328,606,190,23.87
VALPARAÍSO DE GOIÁS,juizado especial fazenda publica,2024,317,231,298,56.33
VALPARAÍSO DE GOIÁS,preprocessual,2024,1430,1633,27,1.63
VARJÃO,civel,2024,195,302,118,28.1
VARJÃO,criminal,2024,129,206,68,24.82
VARJÃO,execucao penal,2024,30,30,26,46.43
VARJÃO,familia - interior,2024,126,193,66,25.48
VARJÃO,fazenda publica mista,2024,297,454,244,34.96
VARJÃO,infancia e juventude civel,2024,7,6,5,45.45
VARJÃO,infancia e juventude infracional,2024,10,10,3,23.08
VARJÃO,juizado especial civel,2024,128,104,88,45.83
VARJÃO,juizado especial criminal,2024,55,50,29,36.71
