comarca,nome_area_acao,ano_ref,Distribuidos_ano,Baixados_ano,Pendentes_ano,Taxa_Cong_anual (%)
ARUANÃ,civel,2021,169,192,146,43.2
ARUANÃ,criminal,2021,314,326,234,41.79
ARUANÃ,execucao penal,2021,5,19,5,20.83
ARUANÃ,familia - interior,2021,137,201,103,33.88
ARUANÃ,fazenda publica mista,2021,269,1948,249,11.33
ARUANÃ,infancia e juventude civel,2021,6,4,6,60.0
ARUANÃ,infancia e juventude infracional,2021,44,28,36,56.25
ARUANÃ,juizado especial civel,2021,101,193,79,29.04
ARUANÃ,juizado especial criminal,2021,117,80,102,56.04
ARUANÃ,juizado especial fazenda publica,2021,39,6,38,86.36
AURILÂNDIA,civel,2021,52,99,44,30.77
AURILÂNDIA,criminal,2021,74,86,52,37.68
AURILÂNDIA,execucao penal,2021,8,7,8,53.33
AURILÂNDIA,familia - interior,2021,62,80,52,39.39
AURILÂNDIA,fazenda publica mista,2021,160,100,138,57.98
AURILÂNDIA,infancia e juventude infracional,2021,3,16,2,11.11
AURILÂNDIA,juizado especial civel,2021,58,142,52,26.8
AURILÂNDIA,juizado especial criminal,2021,33,297,25,7.76
AURILÂNDIA,juizado especial fazenda publica,2021,43,8,36,81.82
BARRO ALTO,civel,2021,100,260,85,24.64
BARRO ALTO,criminal,2021,277,235,229,49.35
BARRO ALTO,execucao penal,2021,28,23,26,53.06
BARRO ALTO,familia - interior,2021,115,117,87,42.65
BARRO ALTO,fazenda publica mista,2021,77,131,65,33.16
BARRO ALTO,infancia e juventude civel,2021,7,10,5,33.33
BARRO ALTO,infancia e juventude infracional,2021,9,14,9,39.13
BARRO ALTO,juizado especial civel,2021,185,113,175,60.76
BARRO ALTO,juizado especial criminal,2021,87,46,78,62.9
BARRO ALTO,juizado especial fazenda publica,2021,66,4,63,94.03
BELA VISTA DE GOIÁS,civel,2021,325,340,281,45.25
BELA VISTA DE GOIÁS,criminal,2021,423,467,251,34.96
BELA VISTA DE GOIÁS,execucao penal,2021,42,24,41,63.08
BELA VISTA DE GOIÁS,familia - interior,2021,281,247,202,44.99
BELA VISTA DE GOIÁS,fazenda publica mista,2021,99,269,59,17.99
BELA VISTA DE GOIÁS,infancia e juventude civel,2021,11,20,7,25.93
BELA VISTA DE GOIÁS,infancia e juventude infracional,2021,24,47,19,28.79
BELA VISTA DE GOIÁS,juizado especial civel e criminal,2021,691,685,570,45.42
BELA VISTA DE GOIÁS,juizado especial fazenda publica,2021,63,17,57,77.03
BELA VISTA DE GOIÁS,preprocessual,2021,30,11,25,69.44
BOM JESUS DE GOIÁS,civel,2021,228,310,182,36.99
BOM JESUS DE GOIÁS,criminal,2021,359,325,250,43.48
BOM JESUS DE GOIÁS,execucao penal,2021,34,13,34,72.34
BOM JESUS DE GOIÁS,familia - interior,2021,264,290,162,35.84
BOM JESUS DE GOIÁS,fazenda publica mista,2021,72,274,39,12.46
BOM JESUS DE GOIÁS,infancia e juventude civel,2021,8,8,5,38.46
BOM JESUS DE GOIÁS,infancia e juventude infracional,2021,31,49,21,30.0
BOM JESUS DE GOIÁS,juizado especial civel,2021,386,614,281,31.4
BOM JESUS DE GOIÁS,juizado especial criminal,2021,154,713,94,11.65
BOM JESUS DE GOIÁS,juizado especial fazenda publica,2021,31,10,28,73.68
BURITI ALEGRE,civel,2021,267,246,225,47.77
BURITI ALEGRE,criminal,2021,255,341,135,28.36
BURITI ALEGRE,execucao penal,2021,21,4,21,84.0
BURITI ALEGRE,familia - interior,2021,148,138,105,43.21
BURITI ALEGRE,fazenda publica mista,2021,54,321,36,10.08
BURITI ALEGRE,infancia e juventude civel,2021,8,15,6,28.57
BURITI ALEGRE,infancia e juventude infracional,2021,12,9,10,52.63
BURITI ALEGRE,juizado especial civel,2021,374,512,291,36.24
BURITI ALEGRE,juizado especial criminal,2021,136,99,83,45.6
BURITI ALEGRE,juizado especial fazenda publica,2021,32,4,31,88.57
BURITI ALEGRE,preprocessual,2021,42,41,13,24.07
CACHOEIRA ALTA,civel,2021,134,169,102,37.64
CACHOEIRA ALTA,criminal,2021,191,270,121,30.95
CACHOEIRA ALTA,execucao penal,2021,12,9,12,57.14
CACHOEIRA ALTA,familia - interior,2021,137,150,91,37.76
CACHOEIRA ALTA,fazenda publica mista,2021,123,166,115,40.93
CACHOEIRA ALTA,infancia e juventude civel,2021,8,10,3,23.08
CACHOEIRA ALTA,infancia e juventude infracional,2021,2,3,2,40.0
CACHOEIRA ALTA,juizado especial civel,2021,66,94,42,30.88
CACHOEIRA ALTA,juizado especial criminal,2021,53,57,43,43.0
CACHOEIRA ALTA,juizado especial fazenda publica,2021,25,0,25,100.0
CACHOEIRA DOURADA,civel,2021,181,277,150,35.13
CACHOEIRA DOURADA,criminal,2021,151,199,86,30.18
CACHOEIRA DOURADA,execucao penal,2021,32,15,32,68.09
CACHOEIRA DOURADA,familia - interior,2021,188,241,112,31.73
CACHOEIRA DOURADA,fazenda publica mista,2021,116,430,99,18.71
CACHOEIRA DOURADA,infancia e juventude civel,2021,8,7,6,46.15
CACHOEIRA DOURADA,infancia e juventude infracional,2021,7,8,7,46.67
CACHOEIRA DOURADA,juizado especial civel,2021,142,354,64,15.31
CACHOEIRA DOURADA,juizado especial criminal,2021,30,15,26,63.41
CACHOEIRA DOURADA,juizado especial fazenda publica,2021,21,9,19,67.86
CAIAPÔNIA,civel,2021,296,370,266,41.82
CAIAPÔNIA,criminal,2021,442,724,253,25.9
CAIAPÔNIA,execucao penal,2021,21,24,21,46.67
CAIAPÔNIA,familia - interior,2021,275,352,196,35.77
CAIAPÔNIA,fazenda publica mista,2021,729,1017,676,39.93
CAIAPÔNIA,infancia e juventude civel,2021,10,12,8,40.0
CAIAPÔNIA,infancia e juventude infracional,2021,34,39,27,40.91
CAIAPÔNIA,juizado especial civel,2021,395,719,318,30.67
CAIAPÔNIA,juizado especial criminal,2021,192,330,120,26.67
CAIAPÔNIA,juizado especial fazenda publica,2021,63,6,61,91.04
CALDAS NOVAS,civel,2021,2048,2277,1838,44.67
CALDAS NOVAS,criminal,2021,1695,4912,1158,19.08
CALDAS NOVAS,execucao penal,2021,180,170,159,48.33
CALDAS NOVAS,familia - interior,2021,1081,1152,910,44.13
CALDAS NOVAS,fazenda publica estadual interior,2021,526,970,466,32.45
CALDAS NOVAS,fazenda publica municipal interior,2021,4336,2731,4036,59.64
CALDAS NOVAS,infancia e juventude civel,2021,69,149,46,23.59
CALDAS NOVAS,infancia e juventude infracional,2021,136,192,104,35.14
CALDAS NOVAS,juizado especial civel,2021,3522,3710,2980,44.54
CALDAS NOVAS,juizado especial criminal,2021,608,280,547,66.14
CALDAS NOVAS,juizado especial fazenda publica,2021,405,18,400,95.69
CALDAS NOVAS,preprocessual,2021,885,953,568,37.34
CAMPINORTE,civel,2021,173,209,157,42.9
CAMPINORTE,criminal,2021,213,239,172,41.85
CAMPINORTE,execucao penal,2021,22,19,22,53.66
CAMPINORTE,familia - interior,2021,251,229,190,45.35
CAMPINORTE,fazenda publica mista,2021,95,221,83,27.3
CAMPINORTE,infancia e juventude civel,2021,7,10,6,37.5
CAMPINORTE,infancia e juventude infracional,2021,7,17,6,26.09
CAMPINORTE,juizado especial civel,2021,357,336,279,45.37
CAMPINORTE,juizado especial criminal,2021,60,42,50,54.35
CAMPINORTE,juizado especial fazenda publica,2021,73,21,64,75.29
CAMPINORTE,preprocessual,2021,4,2,2,50.0
CAMPOS BELOS,civel,2021,233,231,209,47.5
CAMPOS BELOS,criminal,2021,439,649,343,34.58
CAMPOS BELOS,execucao penal,2021,27,35,26,42.62
CAMPOS BELOS,familia - interior,2021,177,277,150,35.13
CAMPOS BELOS,fazenda publica mista,2021,150,620,129,17.22
CAMPOS BELOS,infancia e juventude civel,2021,19,14,16,53.33
CAMPOS BELOS,infancia e juventude infracional,2021,37,61,30,32.97
CAMPOS BELOS,juizado especial civel,2021,129,145,64,30.62
CAMPOS BELOS,juizado especial civel e criminal,2021,62,848,28,3.2
CAMPOS BELOS,juizado especial fazenda publica,2021,60,6,58,90.62
CAMPOS BELOS,preprocessual,2021,38,37,3,7.5
CARMO DO RIO VERDE,civel,2021,113,89,96,51.89
CARMO DO RIO VERDE,criminal,2021,127,238,97,28.96
CARMO DO RIO VERDE,execucao penal,2021,11,8,11,57.89
CARMO DO RIO VERDE,familia - interior,2021,116,107,88,45.13
CARMO DO RIO VERDE,fazenda publica mista,2021,365,259,352,57.61
CARMO DO RIO VERDE,infancia e juventude civel,2021,11,9,11,55.0
CARMO DO RIO VERDE,infancia e juventude infracional,2021,8,9,5,35.71
CARMO DO RIO VERDE,juizado especial civel,2021,118,137,94,40.69
CARMO DO RIO VERDE,juizado especial criminal,2021,73,75,66,46.81
CARMO DO RIO VERDE,juizado especial fazenda publica,2021,60,1,59,98.33
CATALÃO,civel,2021,1579,936,1472,61.13
CATALÃO,criminal,2021,1730,2933,1348,31.49
CATALÃO,execucao penal,2021,297,155,236,60.36
CATALÃO,familia - interior,2021,1450,1773,1037,36.9
CATALÃO,fazenda publica estadual interior,2021,263,285,209,42.31
CATALÃO,fazenda publica municipal interior,2021,797,620,690,52.67
CATALÃO,infancia e juventude civel,2021,120,89,90,50.28
CATALÃO,infancia e juventude infracional,2021,158,326,92,22.01
CATALÃO,juizado especial civel,2021,3603,4358,2174,33.28
CATALÃO,juizado especial criminal,2021,1090,1135,557,32.92
CATALÃO,juizado especial fazenda publica,2021,545,164,527,76.27
CATALÃO,preprocessual,2021,238,285,59,17.15
CAVALCANTE,civel,2021,94,58,87,60.0
CAVALCANTE,criminal,2021,168,221,131,37.22
CAVALCANTE,execucao penal,2021,1,1,1,50.0
CAVALCANTE,familia - interior,2021,75,69,71,50.71
CAVALCANTE,fazenda publica mista,2021,89,157,86,35.39
CAVALCANTE,infancia e juventude civel,2021,3,4,2,33.33
CAVALCANTE,infancia e juventude infracional,2021,4,6,4,40.0
CAVALCANTE,juizado especial civel,2021,77,33,75,69.44
CAVALCANTE,juizado especial criminal,2021,93,52,84,61.76
CAVALCANTE,juizado especial fazenda publica,2021,17,0,17,100.0
CAÇU,civel,2021,304,614,255,29.34
CAÇU,criminal,2021,348,400,253,38.74
CAÇU,execucao penal,2021,45,19,44,69.84
CAÇU,familia - interior,2021,315,479,215,30.98
CAÇU,fazenda publica mista,2021,197,325,184,36.15
CAÇU,infancia e juventude civel,2021,25,33,10,23.26
CAÇU,infancia e juventude infracional,2021,12,35,10,22.22
CAÇU,juizado especial civel,2021,276,1223,197,13.87
CAÇU,juizado especial criminal,2021,145,259,131,33.59
CAÇU,juizado especial fazenda publica,2021,21,4,20,83.33
CERES,civel,2021,406,448,324,41.97
CERES,criminal,2021,433,535,318,37.28
CERES,execucao penal,2021,52,24,51,68.0
CERES,familia - interior,2021,391,378,263,41.03
CERES,fazenda publica mista,2021,726,479,660,57.95
CERES,infancia e juventude civel,2021,17,21,12,36.36
CERES,infancia e juventude infracional,2021,48,49,36,42.35
CERES,juizado especial civel,2021,4204,2303,3209,58.22
CERES,juizado especial criminal,2021,136,173,101,36.86
CERES,juizado especial fazenda publica,2021,293,39,273,87.5
CERES,preprocessual,2021,1,7,1,12.5
CIDADE OCIDENTAL,civel,2021,1004,1105,779,41.35
CIDADE OCIDENTAL,criminal,2021,1109,1840,569,23.62
CIDADE OCIDENTAL,execucao penal,2021,102,54,102,65.38
CIDADE OCIDENTAL,familia - interior,2021,610,721,307,29.86
CIDADE OCIDENTAL,fazenda publica mista,2021,2862,2447,2844,53.75
CIDADE OCIDENTAL,infancia e juventude civel,2021,80,107,19,15.08
CIDADE OCIDENTAL,infancia e juventude infracional,2021,51,190,13,6.4
CIDADE OCIDENTAL,juizado especial civel,2021,789,788,521,39.8
CIDADE OCIDENTAL,juizado especial criminal,2021,611,712,510,41.73
CIDADE OCIDENTAL,juizado especial fazenda publica,2021,68,10,65,86.67
CIDADE OCIDENTAL,preprocessual,2021,916,910,39,4.11
COCALZINHO DE GOIÁS,civel,2021,132,102,118,53.64
COCALZINHO DE GOIÁS,criminal,2021,348,481,255,34.65
COCALZINHO DE GOIÁS,execucao penal,2021,12,6,12,66.67
COCALZINHO DE GOIÁS,familia - interior,2021,206,165,177,51.75
COCALZINHO DE GOIÁS,fazenda publica mista,2021,42,191,38,16.59
COCALZINHO DE GOIÁS,infancia e juventude civel,2021,11,9,7,43.75
COCALZINHO DE GOIÁS,infancia e juventude infracional,2021,12,26,9,25.71
COCALZINHO DE GOIÁS,juizado especial civel,2021,126,182,117,39.13
COCALZINHO DE GOIÁS,juizado especial criminal,2021,123,130,118,47.58
COCALZINHO DE GOIÁS,juizado especial fazenda publica,2021,16,1,16,94.12
CORUMBAÍBA,civel,2021,129,169,123,42.12
CORUMBAÍBA,criminal,2021,158,244,105,30.09
CORUMBAÍBA,execucao penal,2021,20,11,20,64.52
CORUMBAÍBA,familia - interior,2021,111,153,106,40.93
CORUMBAÍBA,fazenda publica mista,2021,614,219,609,73.55
CORUMBAÍBA,infancia e juventude civel,2021,3,8,2,20.0
CORUMBAÍBA,infancia e juventude infracional,2021,17,13,17,56.67
CORUMBAÍBA,juizado especial civel,2021,185,255,173,40.42
CORUMBAÍBA,juizado especial criminal,2021,53,57,51,47.22
CORUMBAÍBA,juizado especial fazenda publica,2021,19,26,18,40.91
CORUMBAÍBA,preprocessual,2021,93,28,85,75.22
CORUMBÁ DE GOIÁS,civel,2021,72,80,55,40.74
CORUMBÁ DE GOIÁS,criminal,2021,142,169,91,35.0
CORUMBÁ DE GOIÁS,execucao penal,2021,36,6,36,85.71
CORUMBÁ DE GOIÁS,familia - interior,2021,134,79,101,56.11
CORUMBÁ DE GOIÁS,fazenda publica mista,2021,41,90,30,25.0
CORUMBÁ DE GOIÁS,infancia e juventude civel,2021,4,4,1,20.0
CORUMBÁ DE GOIÁS,infancia e juventude infracional,2021,8,13,4,23.53
CORUMBÁ DE GOIÁS,juizado especial civel,2021,87,92,68,42.5
CORUMBÁ DE GOIÁS,juizado especial criminal,2021,177,215,102,32.18
CORUMBÁ DE GOIÁS,juizado especial fazenda publica,2021,28,9,27,75.0
CRISTALINA,civel,2021,529,644,468,42.09
CRISTALINA,criminal,2021,777,1350,498,26.95
CRISTALINA,execucao penal,2021,59,73,55,42.97
CRISTALINA,familia - interior,2021,455,473,335,41.46
CRISTALINA,fazenda publica mista,2021,179,900,142,13.63
CRISTALINA,infancia e juventude civel,2021,36,78,30,27.78
CRISTALINA,infancia e juventude infracional,2021,49,179,36,16.74
CRISTALINA,juizado especial civel,2021,349,363,302,45.41
CRISTALINA,juizado especial criminal,2021,157,213,155,42.12
CRISTALINA,juizado especial fazenda publica,2021,192,50,176,77.88
CRISTALINA,preprocessual,2021,209,168,87,34.12
CRIXÁS,civel,2021,155,178,132,42.58
CRIXÁS,criminal,2021,362,315,295,48.36
CRIXÁS,execucao penal,2021,30,21,29,58.0
CRIXÁS,familia - interior,2021,183,191,122,38.98
CRIXÁS,fazenda publica mista,2021,229,276,215,43.79
CRIXÁS,infancia e juventude civel,2021,6,6,4,40.0
CRIXÁS,infancia e juventude infracional,2021,24,31,16,34.04
CRIXÁS,juizado especial civel,2021,245,217,214,49.65
CRIXÁS,juizado especial criminal,2021,58,108,41,27.52
CRIXÁS,juizado especial fazenda publica,2021,25,2,23,92.0
CROMÍNIA,civel,2021,91,99,82,45.3
CROMÍNIA,criminal,2021,153,142,126,47.01
CROMÍNIA,execucao penal,2021,3,9,2,18.18
CROMÍNIA,familia - interior,2021,107,103,95,47.98
CROMÍNIA,fazenda publica mista,2021,55,154,49,24.14
CROMÍNIA,infancia e juventude civel,2021,2,2,0,0.0
CROMÍNIA,infancia e juventude infracional,2021,2,3,2,40.0
CROMÍNIA,juizado especial civel,2021,58,74,51,40.8
CROMÍNIA,juizado especial criminal,2021,66,90,63,41.18
CROMÍNIA,juizado especial fazenda publica,2021,25,6,21,77.78
CUMARI,civel,2021,58,51,47,47.96
CUMARI,criminal,2021,75,65,58,47.15
CUMARI,execucao penal,2021,12,5,12,70.59
CUMARI,familia - interior,2021,78,89,55,38.19
CUMARI,fazenda publica mista,2021,29,31,24,43.64
CUMARI,infancia e juventude civel,2021,1,3,0,0.0
CUMARI,infancia e juventude infracional,2021,5,6,5,45.45
CUMARI,juizado especial civel,2021,115,124,76,38.0
CUMARI,juizado especial criminal,2021,21,16,21,56.76
CUMARI,juizado especial fazenda publica,2021,16,6,15,71.43
EDÉIA,civel,2021,198,217,188,46.42
EDÉIA,criminal,2021,271,401,178,30.74
EDÉIA,execucao penal,2021,17,15,17,53.12
EDÉIA,familia - interior,2021,176,269,159,37.15
EDÉIA,fazenda publica mista,2021,110,184,96,34.29
EDÉIA,infancia e juventude civel,2021,4,6,3,33.33
EDÉIA,infancia e juventude infracional,2021,9,17,8,32.0
EDÉIA,juizado especial civel,2021,258,389,246,38.74
EDÉIA,juizado especial criminal,2021,83,202,69,25.46
EDÉIA,juizado especial fazenda publica,2021,67,1,66,98.51
ESTRELA DO NORTE,civel,2021,188,89,177,66.54
ESTRELA DO NORTE,criminal,2021,119,174,57,24.68
ESTRELA DO NORTE,execucao penal,2021,30,13,27,67.5
ESTRELA DO NORTE,familia - interior,2021,122,119,78,39.59
ESTRELA DO NORTE,fazenda publica mista,2021,238,321,211,39.66
ESTRELA DO NORTE,infancia e juventude civel,2021,6,3,4,57.14
ESTRELA DO NORTE,infancia e juventude infracional,2021,12,11,7,38.89
ESTRELA DO NORTE,juizado especial civel,2021,142,154,98,38.89
ESTRELA DO NORTE,juizado especial criminal,2021,36,54,23,29.87
ESTRELA DO NORTE,juizado especial fazenda publica,2021,31,6,29,82.86
FAZENDA NOVA,civel,2021,60,267,43,13.87
FAZENDA NOVA,criminal,2021,52,98,33,25.19
FAZENDA NOVA,execucao penal,2021,7,18,7,28.0
FAZENDA NOVA,familia - interior,2021,111,115,61,34.66
FAZENDA NOVA,fazenda publica mista,2021,153,123,136,52.51
FAZENDA NOVA,infancia e juventude civel,2021,6,1,5,83.33
FAZENDA NOVA,infancia e juventude infracional,2021,1,3,1,25.0
FAZENDA NOVA,juizado especial civel,2021,91,143,59,29.21
FAZENDA NOVA,juizado especial criminal,2021,26,161,18,10.06
FAZENDA NOVA,juizado especial fazenda publica,2021,106,67,87,56.49
FIRMINÓPOLIS,civel,2021,185,170,165,49.25
FIRMINÓPOLIS,criminal,2021,204,266,143,34.96
FIRMINÓPOLIS,execucao penal,2021,18,24,18,42.86
FIRMINÓPOLIS,familia - interior,2021,136,149,114,43.35
FIRMINÓPOLIS,fazenda publica mista,2021,1121,216,1103,83.62
FIRMINÓPOLIS,infancia e juventude civel,2021,5,7,3,30.0
FIRMINÓPOLIS,infancia e juventude infracional,2021,1,6,1,14.29
FIRMINÓPOLIS,juizado especial civel,2021,126,139,100,41.84
FIRMINÓPOLIS,juizado especial criminal,2021,41,201,33,14.1
FIRMINÓPOLIS,juizado especial fazenda publica,2021,70,15,66,81.48
FLORES DE GOIÁS,civel,2021,102,171,80,31.87
FLORES DE GOIÁS,criminal,2021,171,618,95,13.32
FLORES DE GOIÁS,execucao penal,2021,37,24,34,58.62
FLORES DE GOIÁS,familia - interior,2021,116,112,87,43.72
FLORES DE GOIÁS,fazenda publica mista,2021,212,190,202,51.53
FLORES DE GOIÁS,infancia e juventude civel,2021,10,8,8,50.0
FLORES DE GOIÁS,infancia e juventude infracional,2021,6,23,5,17.86
FLORES DE GOIÁS,juizado especial civel,2021,95,121,58,32.4
FLORES DE GOIÁS,juizado especial criminal,2021,34,88,25,22.12
FLORES DE GOIÁS,juizado especial fazenda publica,2021,12,1,11,91.67
FORMOSA,civel,2021,1266,1708,995,36.81
FORMOSA,criminal,2021,2445,2195,1598,42.13
FORMOSA,execucao penal,2021,222,173,216,55.53
FORMOSA,familia - interior,2021,1135,1269,885,41.09
FORMOSA,fazenda publica mista,2021,2700,2408,2633,52.23
FORMOSA,infancia e juventude civel,2021,94,106,48,31.17
FORMOSA,infancia e juventude infracional,2021,209,236,87,26.93
FORMOSA,juizado especial civel,2021,1117,1715,700,28.99
FORMOSA,juizado especial criminal,2021,454,543,424,43.85
FORMOSA,juizado especial fazenda publica,2021,350,40,344,89.58
FORMOSA,preprocessual,2021,151,368,13,3.41
FORMOSO,civel,2021,276,157,238,60.25
FORMOSO,criminal,2021,105,95,75,44.12
